"name","address","emails","image","label","phone","rating","review_Count","website","breadcrumb","url","TimeStamp"
"Baba the School of Music","D 3/24 Meerghat Ganpati Guest House Building, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/38/70/4e/baba-the-school-of-music.jpg?w=500&h=400&s=1","","","5.0","25","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d17759693-Reviews-Baba_the_School_of_Music-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varuna Pul (varuna Bridge)","Varuna Bridge, Varanasi 221002 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d25212336-Reviews-Varuna_Pul_varuna_Bridge-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Ganga Aarti & Holy Water - Kashi","","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d19273665-Reviews-Ganga_Aarti_Holy_Water_Kashi-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Bachraj Ghat","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/64/82/86/lala-bachraj-ji-nahata.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d18962842-Reviews-Bachraj_Ghat-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Sarnath Zoo","Dharmapala Road Sarnath, Varanasi 221007 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/72/bc/c6/sarnath-zoo.jpg?w=500&h=400&s=1","","","2.0","6","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d13169448-Reviews-Sarnath_Zoo-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Vivekanand Smarak","8xpm+8wm, Patel Nagar, Varanasi Cantonment, Varanasi 221002 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","4.0","1","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d25212267-Reviews-Vivekanand_Smarak-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Music Paradise Hall","52 Music Paradise Hall R N Tagore Road Behind Home, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/a3/82/9e/music-pradise-hall.jpg?w=500&h=-1&s=1","","","5.0","50","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d3801092-Reviews-Music_Paradise_Hall-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Vinayak Music House","","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d23954032-Reviews-Vinayak_Music_House-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Absolute Fashion","B21/137 Kamachcha, Near Rajbandhu Sweets, Varanasi 221010 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/56/1c/06/pure-banarsi-saree-with.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d25929957-Reviews-Absolute_Fashion-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Lakshmi Kund","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8c/7c/82/lakshmi-kund.jpg?w=500&h=400&s=1","","","1.0","1","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d19836078-Reviews-Lakshmi_Kund-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Manikrnika Ghat","Chowk Bhrmhanal, Varanasi 221001 India","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d23033895-Reviews-Manikrnika_Ghat-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Master Collection","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/29/0e/7b/ta-img-20170806-141851.jpg?w=500&h=-1&s=1","","","5.0","31","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d12723868-Reviews-Master_Collection-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"SPARSA Ayurvedic Center","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/58/37/17/abhyanga-ayurvedic-oil.jpg?w=500&h=-1&s=1","","","4.5","37","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d8370589-Reviews-SPARSA_Ayurvedic_Center-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Srishti Vinayak Temple","D 8/4, Kalika Gali Dashashwamedh, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/31/35/76/srishti-vinayak-temple.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d20342231-Reviews-Srishti_Vinayak_Temple-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Golden Grace Sarees Varanasi","K 22/79 Bramhaghat, Varanasi, Varanasi 221001 India","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d24765733-Reviews-Golden_Grace_Sarees_Varanasi-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Harmony Book Shop","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b7/0e/29/harmony-book-shop.jpg?w=500&h=-1&s=1","","","4.5","25","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d2626732-Reviews-Harmony_Book_Shop-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"JDS Banaras","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/f0/dd/e7/sandip-et-shyam-musiciens.jpg?w=500&h=-1&s=1","","","4.5","43","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d2217827-Reviews-International_Music_Centre_Ashram-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Hindi Teacher Varanasi","Sigra Chauraha Road Chhittupura, Sigra, Varanasi 221010 India","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d23580072-Reviews-Rudraksh-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"TSO Spa at Surya Kaiser Palace","B18/1-F, Reori Talab, behind Kapur Shah Baba, Varanasi 221010 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/c3/e5/0e/saree-katan-zari-jaal.jpg?w=500&h=-1&s=1","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d26356974-Reviews-U_Z_Sarees-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Banaras Art Gallery","JDS, D, 58/1, Rathyatra - Mahmoorganj Rd, Rathyatra Corssing Khanna villa Colony, Sigra,, Varanasi 221010 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a9/25/28/logo-jds.jpg?w=500&h=400&s=1","","","4.5","9","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d12963035-Reviews-JDS_Banaras-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Sunita Bead Shop","Assi Ghat, Varanasi 221005 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/50/ce/a4/hindi-teacher-varanasi.jpg?w=500&h=400&s=1","","","5.0","44","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d8410714-Reviews-Hindi_Teacher_Varanasi-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Armatuer","Aristo Spa, Kaiser Palace S 20/51 A - 5 Varuna Bridge The Mall Road, Varanasi 221002 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/62/68/e3/spa-front-desk.jpg?w=500&h=400&s=1","","","4.5","31","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d7644289-Reviews-TSO_Spa_at_Surya_Kaiser_Palace-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Roobaroo House","D 40/7-A, DASHASWMEDH, Laxman Pura, Varanasi, Beside Girjaghar Chauraha, Godowlia, Varanasi 221001 India","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d26870075-Reviews-Vandana_Silks_Banaras-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Zindagi Jewelery Shop","4th floor, New Market, Madagin to bulana neeche baag, Rajadarwaja, Govindpura, Varanasi 221001 India","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d26552739-Reviews-Taj_Silk_Saree-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Pushkar Ayurveda","52, Patel Nagar, Nadessar, Varanasi 221002 India","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d25576751-Reviews-Travel_Zone_Varanasi-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Natura India","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/ba/fa/2d/banaras-art-gallery.jpg?w=500&h=-1&s=1","","","5.0","20","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d4943102-Reviews-Banaras_Art_Gallery-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Ayurvedic Spa","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e1/b7/f8/sunita-bead-shop.jpg?w=500&h=-1&s=1","","","5.0","17","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d6393713-Reviews-Sunita_Bead_Shop-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Curio Cottage","D 17/129A Ashutosh Market dashaswamdh road Opp to chitranjan park, Varanasi 221001 India","","","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d26455004-Reviews-Ms_Silk_And_Aakritee_Sarees-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Roobaroo Walks","J 13/93 Sn - 1 Chowkaghat, Near Sanjay Apartment Colony, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a9/9e/dc/a-quirky-shopping-experience.jpg?w=500&h=400&s=1","","","5.0","25","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d11801203-Reviews-Armatuer-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Wheels2go bike rental","Flat No.105, Padmashree Apartment Near Assi Ghat, Ravindrapuri, Varanasi 221005 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/58/c7/2f/roobaroo-house.jpg?w=500&h=400&s=1","","","5.0","26","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d8721692-Reviews-Roobaroo_House-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Mehta's Silk","Devnathpura - Pandey Ghat D29/4 - 4, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/01/42/35/welcome-inside.jpg?w=300&h=200&s=1","","","5.0","16","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d4259196-Reviews-Zindagi_Jewelery_Shop-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"The Yoga Mandir","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/22/49/27/caption.jpg?w=500&h=400&s=1","","","5.0","13","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d8866249-Reviews-Pushkar_Ayurveda-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Experience Varanasi - Private Guided  Tours","Assi Lanka road B1/52 Assi At Assi Crossing, Varanasi 221005 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/30/81/23/shop-look-from-assi-crossing.jpg?w=500&h=400&s=1","","","5.0","15","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d14924328-Reviews-Natura_India-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Sachan Walking Tours","Meer Ghat D3/23 Hotel Alka, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/52/bb/c8/ayurvedic-spa.jpg?w=500&h=400&s=1","","","4.5","26","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d8647596-Reviews-Ayurvedic_Spa-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"N.M Emporium","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/b1/a2/26/curio-cottagr.jpg?w=500&h=400&s=1","","","4.0","2","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d6428188-Reviews-Curio_Cottage-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Walks","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/24/ed/6a/essential-varanasi-walk.jpg?w=500&h=400&s=1","","","5.0","718","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d8637703-Reviews-Roobaroo_Walks-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Groovy Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/96/5e/0e/caption.jpg?w=500&h=400&s=1","","","5.0","7","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d19875431-Reviews-Wheels2go_bike_rental-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Kashi Journeys","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/89/3e/f3/colour-range.jpg?w=500&h=400&s=1","","","5.0","5","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d15042399-Reviews-Mehta_s_Silk-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Vasistha Yoga","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/3c/63/81/hermosa-vista-del-ganges.jpg?w=500&h=-1&s=1","","","4.0","33","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d2094717-Reviews-The_Yoga_Mandir-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Rajan Silk Store","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/f0/4f/ba/experience-varanasi-private.jpg?w=500&h=400&s=1","","","5.0","296","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d7300101-Reviews-Experience_Varanasi_Private_Guided_Tours-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Badal Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/d3/56/e2/with-a-turkish-couple.jpg?w=500&h=400&s=1","","","5.0","539","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d12692592-Reviews-Sachan_Walking_Tours-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Shakti Classical Music Center","B2, 152, Pandit Manmohan Malviya Rd Shivala, Varanasi 221005 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9c/60/0a/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","15","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d16743299-Reviews-N_M_Emporium-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Behind Day Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/74/45/ee/varanasiwalks-alleyways.jpg?w=500&h=-1&s=1","","","5.0","430","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d2443010-Reviews-Varanasi_Walks-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Day Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/84/19/a6/groovy-tours-day-tours.jpg?w=500&h=400&s=1","","","5.0","431","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d3694147-Reviews-Groovy_Tours-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Women Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-o/19/22/a0/04/photo0jpg.jpg?w=500&h=400&s=1","","","5.0","256","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d9718331-Reviews-Kashi_Journeys-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Mohanlal Kishanchand","Assi Ghat Road B1 - 243, Opposite Alok Hospital, Varanasi 221005 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/ec/9e/a3/roof.jpg?w=500&h=400&s=1","","","5.0","9","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d12829060-Reviews-Vasistha_Yoga-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Rajan Silk Store","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2d/c6/ce/rajan-silk-store.jpg?w=500&h=400&s=1","","","5.0","3","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d5892053-Reviews-Rajan_Silk_Store-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Badal Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/b9/f8/ac/tour.jpg?w=500&h=-1&s=1","","","5.0","219","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d15680041-Reviews-Badal_Tours-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Shakti Classical Music Center","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c4/4f/85/student-of-shakti-classical.jpg?w=500&h=400&s=1","","","5.0","12","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d19240929-Reviews-Shakti_Classical_Music_Center-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Behind Day Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/59/61/c2/having-a-fun-tour-with.jpg?w=500&h=400&s=1","","","5.0","557","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d7118966-Reviews-Varanasi_Behind_Day_Tours-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Day Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/9c/69/f5/varanasi.jpg?w=500&h=-1&s=1","","","5.0","309","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d7825390-Reviews-Varanasi_Day_Tours-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Women Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c9/4a/87/streets-in-varanasi.jpg?w=500&h=400&s=1","","","5.0","208","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d12256865-Reviews-Varanasi_Women_Tours-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Mohanlal Kishanchand","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/25/c8/23/caption.jpg?w=500&h=400&s=1","","","5.0","4","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d21104505-Reviews-Mohanlal_Kishanchand-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Veave's Studio","B - 20/41 Bhadaini Road, Varanasi 221010 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d1/87/96/entry-to-veaves.jpg?w=500&h=400&s=1","","","5.0","10","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d9587315-Reviews-Veave_s_Studio-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Hindi Lessons - Deepankar","Spicy Bites Restaurant, Rana Mahal Ghat, Bengali Tola Lane, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/65/22/d0/caption.jpg?w=500&h=400&s=1","","","5.0","14","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d19702023-Reviews-Hindi_Lessons_Deepankar-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Studies of Inner Sciences","K 31/10, ganesh chawar gali Kaal bhairav, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/d7/bf/7c/different-glimpses-of.jpg?w=500&h=400&s=1","","","5.0","5","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d25449668-Reviews-Studies_of_Inner_Sciences-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Sumangal Ekam","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e1/9c/6b/getlstd-property-photo.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d16866820-Reviews-Sumangal_Ekam-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Aroma Garden a touch of nature","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/45/0f/19/getlstd-property-photo.jpg?w=500&h=400&s=1","","","4.5","8","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d6018297-Reviews-Aroma_Garden_a_touch_of_nature-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"The Heritage Walk By Manjeet","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/45/2f/34/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","244","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d8434580-Reviews-The_Heritage_Walk_By_Manjeet-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Shanti Handicraft","D 15/69 Manmandir Ghat Dashashwamed, Varanasi 221001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/eb/b5/02/welcome-to-shanti-handicraft.jpg?w=500&h=400&s=1","","","5.0","7","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d7235677-Reviews-Shanti_Handicraft-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
"Varanasi Silk Handicraft","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/a0/95/94/varanasi-silk-handicraft.jpg?w=500&h=-1&s=1","","","4.0","27","","Asia > India > Uttar Pradesh > Varanasi District > Varanasi > Places to visit in Varanasi","https://www.tripadvisor.com/Attraction_Review-g297685-d4991588-Reviews-Varanasi_Silk_Handicraft-Varanasi_Varanasi_District_Uttar_Pradesh.html","2024-03-01T21:29:16Z"
