"name","emails","image","label","phone","rating","review_Count","website","breadcrumb","url","TimeStamp"
"Prospect Hill","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/2b/default-avatar-2020-39.jpg?w=100&h=-1&s=1","","","3.5","4","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d4139118-Reviews-Prospect_Hill-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Kanlog Cemetery","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/8f/cd/7b/western-part-of-the-cemetery.jpg?w=500&h=-1&s=1","","","3.5","3","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d15095607-Reviews-Kanlog_Cemetery-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Dhilon Pond","","","","","3.5","4","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d3187141-Reviews-Dhilon_Pond-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Diwan-i-Khas Audience Hall","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/02/3d/28/sajeed-k.jpg?w=100&h=-1&s=1","","","3.5","3","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d3187400-Reviews-Diwan_i_Khas_Audience_Hall-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Hotel Hot Spring Therme & Spa","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/6c/2f/b0/bful-place.jpg?w=500&h=400&s=1","","","4.0","29","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d6681398-Reviews-Hotel_Hot_Spring_Therme_Spa-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Kanag","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g12676596-d24834233-Reviews-Kanag-Theog_Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"The Great Wall Of Shimla","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23741412-Reviews-The_Great_Wall_Of_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Railway Board Building","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d26357986-Reviews-Railway_Board_Building-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Taxi Service In Shimla Tour And Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/fe/22/1c/travel-company-in-shimla.jpg?w=500&h=-1&s=1","","","5.0","15","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d16775098-Reviews-Taxi_Service_In_Shimla_Tour_And_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Himalaya Rides","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/1f/65/12/unknown-terrains.jpg?w=500&h=400&s=1","","","5.0","21","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d12259871-Reviews-Himalaya_Rides-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Himachal Taxi","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/13/b8/1d/more-of-spiti.jpg?w=500&h=400&s=1","","","4.5","12","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d15050492-Reviews-Himachal_Taxi-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Akasa Spa @ Hotel Willow Banks","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/b8/d7/17/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","9","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d14897682-Reviews-Akasa_Spa_Hotel_Willow_Banks-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Shimla Rider MotorBike Rentals","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/4d/d7/07/the-motorcycle-rental.jpg?w=500&h=-1&s=1","","","4.5","19","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d13995279-Reviews-Shimla_Rider_MotorBike_Rentals-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Shawl Hut","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e7/d3/bd/mrs-singh-showing-her.jpg?w=500&h=400&s=1","","","4.0","9","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d4090153-Reviews-Shawl_Hut-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"City Centre Mall","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/48/c9/b0/img-20160524-wa0016-largejpg.jpg?w=500&h=400&s=1","","","4.0","10","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d4556538-Reviews-City_Centre_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Kalka - Shimla Railway","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/33/2b/98/the-loco.jpg?w=500&h=400&s=1","","","4.5","1,809","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d498331-Reviews-Kalka_Shimla_Railway-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Trans Himalaya Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/86/b0/92/caption.jpg?w=500&h=400&s=1","","","4.5","219","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19080532-Reviews-Trans_Himalaya_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"La Himalaya Expeditions","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ce/cd/eb/caption.jpg?w=500&h=400&s=1","","","5.0","180","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23284529-Reviews-La_Himalaya_Expeditions-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Adventure Explorer","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/aa/a8/78/adventure-explorer.jpg?w=500&h=400&s=1","","","5.0","118","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d14200281-Reviews-Adventure_Explorer-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Massif Rides","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/45/95/f4/spiti.jpg?w=500&h=400&s=1","","","5.0","3","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d14975765-Reviews-Massif_Rides-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Sansha Spa","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d5782402-Reviews-Sansha_Spa-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Shimla Taxi Services","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/08/cd/4f/mall-road-shimla.jpg?w=500&h=-1&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25398907-Reviews-Shimla_Taxi_Services-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Svaastha Spa","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d5782403-Reviews-Svaastha_Spa-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Shimla Walks","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d1/09/55/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","51","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d7191664-Reviews-Shimla_Walks-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Vishram Spa By Siddha Wellness","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23891629-Reviews-Vishram_Spa_By_Siddha_Wellness-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Aster Spa By Siddha Wellness","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23891636-Reviews-Aster_Spa_By_Siddha_Wellness-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Savaari Car Rentals","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23546138-Reviews-Savaari_Car_Rentals-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Chiku Cab","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/3e/77/taxiserviceinjaipur.jpg?w=100&h=-1&s=1","","","3.0","2","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19892048-Reviews-Chiku_Cab-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Tour2Himachal","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/d8/4e/25/tour2himachal.jpg?w=500&h=400&s=1","","","5.0","35","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d15074036-Reviews-Tour2Himachal-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Larisa Wellness","","","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d27126015-Reviews-Larisa_Wellness-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Mountain Goat Expeditions","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/48/43/73/caption.jpg?w=500&h=400&s=1","","","5.0","34","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d20809177-Reviews-Mountain_Goat_Expeditions-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"BLive Ebike Tour - Shimla","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/39/da/82/caption.jpg?w=500&h=400&s=1","","","5.0","63","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23484318-Reviews-BLive_Ebike_Tour_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Wahoe India Travels & Tours - Private Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/4f/ce/f2/wahoe-india-travels-tours.jpg?w=500&h=-1&s=1","","","4.5","32","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d5994123-Reviews-Wahoe_India_Travels_Tours_Private_Tours-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Captivate Adventure Travels Day Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/1e/fb/02/a-nice-view-on-the-trip.jpg?w=500&h=400&s=1","","","4.5","21","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d2098332-Reviews-Captivate_Adventure_Travels_Day_Tours-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Chalo! Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/67/02/8a/caption.jpg?w=500&h=400&s=1","","","5.0","8","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d21005102-Reviews-Chalo_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Soul Mountain Expeditions","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/3a/7d/1e/a-wide-open-meadow.jpg?w=500&h=400&s=1","","","5.0","15","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d9765541-Reviews-Soul_Mountain_Expeditions-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"High In Himalayas","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/37/f4/3e/caption.jpg?w=500&h=400&s=1","","","5.0","5","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25267727-Reviews-High_In_Himalayas-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Being Himalayan","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/f0/02/a8/caption.jpg?w=500&h=-1&s=1","","","5.0","10","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d15688313-Reviews-Being_Himalayan-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Kumharla Yuva Mandal NGO - Day Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/7b/17/9d/kumharla-yuva-mandal.jpg?w=500&h=-1&s=1","","","4.5","11","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d6380350-Reviews-Kumharla_Yuva_Mandal_NGO_Day_Tours-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"TAKE ME TO HIMALAYAS","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/b3/4c/02/caption.jpg?w=500&h=400&s=1","","","5.0","7","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19932479-Reviews-TAKE_ME_TO_HIMALAYAS-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"HPTDC Shimla Sightseeing Tour","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/57/93/c0/hptdc-shimla-sightseeing.jpg?w=500&h=400&s=1","","","3.5","11","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d7144207-Reviews-HPTDC_Shimla_Sightseeing_Tour-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Highway To Himalayas Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b5/95/3c/spot-the-trekkers.jpg?w=500&h=-1&s=1","","","5.0","5","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23201741-Reviews-Highway_To_Himalayas_Tours-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Indian Travel Store","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d0/5f/f8/reception.jpg?w=500&h=400&s=1","","","4.0","6","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d20993075-Reviews-Indian_Travel_Store-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Being Out There","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/78/1c/1f/caption.jpg?w=500&h=400&s=1","","","5.0","4","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d17441416-Reviews-Being_Out_There-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Via Himalaya Tour & Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/40/6b/7a/caption.jpg?w=500&h=400&s=1","","","5.0","2","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25370752-Reviews-Via_Himalaya_Tour_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Shimla Sightseeing Taxi","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/91/7e/42/caption.jpg?w=500&h=400&s=1","","","4.0","6","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19874462-Reviews-Shimla_Sightseeing_Taxi-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Kuruma Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/57/08/a6/car-rentals-pan-india.jpg?w=500&h=400&s=1","","","5.0","4","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d20903518-Reviews-Kuruma_Travels-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"The Indian Safari","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/74/c2/60/taj-mahal-at-sunrise.jpg?w=500&h=400&s=1","","","4.5","2","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d9996868-Reviews-The_Indian_Safari-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Get And Go Himachal","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/ab/59/f2/caption.jpg?w=500&h=400&s=1","","","5.0","2","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23603929-Reviews-Get_And_Go_Himachal-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Hike in Himalaya","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/57/0f/6b/caption.jpg?w=500&h=400&s=1","","","5.0","2","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23534534-Reviews-Hike_in_Himalaya-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Motorcycle and Scooter Rental service","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/af/5b/37/caption.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25416732-Reviews-Motorcycle_and_Scooter_Rental_service-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Aamod Nomads","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/7b/3e/b3/caption.jpg?w=500&h=400&s=1","","","5.0","2","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d17791334-Reviews-Aamod_Nomads-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Himachal Taxi Network","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9b/7a/af/caption.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19896611-Reviews-Himachal_Taxi_Network-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Taxi Service in Shimla as a Shimla Local Sightseeing Taxi and Shimla Outstation Cabs","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/ae/c2/ab/shimla-taxi-service-shimla.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19888814-Reviews-Taxi_Service_in_Shimla_as_a_Shimla_Local_Sightseeing_Taxi_and_Shimla_Outstation_.html","2024-02-29T18:56:07Z"
"The Traveling Card","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b9/d1/3e/caption.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d17544131-Reviews-The_Traveling_Card-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"sunil kumar bhatia","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/7d/52/af/caption.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23775767-Reviews-Sunil_kumar_bhatia-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"PRO Himalayan tour & travel","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/69/6f/e4/caption.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d26682262-Reviews-PRO_Himalayan_tour_travel-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Bicycle Tours Shimla","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/3e/2f/f4/caption.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25022818-Reviews-Bicycle_Tours_Shimla-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Himachal Tourism Travel","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c9/a5/2d/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19268693-Reviews-Himachal_Tourism_Travel-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Yo Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/08/1e/2c/caption.jpg?w=500&h=400&s=1","","","3.5","2","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d21296740-Reviews-Yo_Tours-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"HTR ADVENTURE","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/3e/0f/73/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d19649042-Reviews-HTR_ADVENTURE-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"THE THRILL HIMALAYA","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e1/9a/12/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23329844-Reviews-THE_THRILL_HIMALAYA-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Tosko Travelz","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/31/cc/f5/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23473131-Reviews-Tosko_Travelz-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Trekatribe","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/49/0c/56/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d18969891-Reviews-Trekatribe-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Trek and Trudge PVT","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/26/61/b0/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g12676596-d23917937-Reviews-Trek_and_Trudge_PVT_LTD-Theog_Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Tour To Nature","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/ae/2f/be/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d25248082-Reviews-Tour_To_Nature-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"My India Vacations","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/2b/d2/29/caption.jpg?w=500&h=400&s=1","","","2.5","7","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23731149-Reviews-My_India_Vacations-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
"Trek and Trudge PVT","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/33/74/0f/caption.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Himachal Pradesh > Shimla District > Shimla > Things to Do in Shimla","https://www.tripadvisor.com/Attraction_Review-g304552-d23915491-Reviews-Trek_and_Trudge_PVT_LTD-Shimla_Shimla_District_Himachal_Pradesh.html","2024-02-29T18:56:07Z"
