"name","emails","image","label","phone","rating","review_Count","website","breadcrumb","url","TimeStamp"
"Pandit Deendayal Upadhyay Park","","","","","2.0","2","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d16856094-Reviews-Pandit_Deendayal_Upadhyay_Park-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Khamma Ghani Arts & Crafts","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/3f/da/ab/khamma-ghani-art-crafts.jpg?w=500&h=-1&s=1","","","5.0","28","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5993899-Reviews-Khamma_Ghani_Arts_Crafts-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Molela Terracotta","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/39/85/ce/getlstd-property-photo.jpg?w=500&h=-1&s=1","","","4.5","4","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d14174010-Reviews-Molela_Terracotta-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Rama Art Gallery","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b9/58/e0/rama-art-gallery-outside.jpg?w=500&h=400&s=1","","","4.5","53","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5822223-Reviews-Rama_Art_Gallery-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Udaipur Taxis","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d1/6a/fd/udaipur-taxis-service.jpg?w=500&h=400&s=1","","","5.0","74","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d9564125-Reviews-Udaipur_Taxis-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Yadav Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/92/41/9b/yadav-tours.jpg?w=500&h=400&s=1","","","5.0","42","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15091445-Reviews-Yadav_Tours-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Gem Handicrafts","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/6b/8e/eb/shopfront.jpg?w=500&h=400&s=1","","","4.5","30","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6960187-Reviews-Gem_Handicrafts-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Prakash Yoga Udaipur","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/3c/c0/31/prakash-yoga-udaipur.jpg?w=500&h=-1&s=1","","","4.5","65","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d8484803-Reviews-Prakash_Yoga_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Ganesh Handicraft Emporium","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e9/84/4d/front-courtyard-of-the.jpg?w=500&h=400&s=1","","","4.5","36","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6976513-Reviews-Ganesh_Handicraft_Emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Rajputana Football Club","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/7a/c5/5e/rajputana-football-club.jpg?w=500&h=-1&s=1","","","5.0","19","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d3751507-Reviews-Rajputana_Football_Club-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"ONN Bikes Udaipur","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d5/0d/0d/getlstd-property-photo.jpg?w=500&h=400&s=1","","","4.0","31","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d12639414-Reviews-ONN_Bikes_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Sohum Spa","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ee/27/fe/couple-treatment-room.jpg?w=500&h=400&s=1","","","5.0","20","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d14942516-Reviews-Sohum_Spa-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Lakecity Cab Service","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fa/c0/ed/lakecity-cab-service.jpg?w=500&h=-1&s=1","","","5.0","44","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d10296760-Reviews-Lakecity_Cab_Service-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Jai Laxmi Handicrafts","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/29/9d/42/20200315-114932-largejpg.jpg?w=500&h=-1&s=1","","","5.0","11","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d9776873-Reviews-Jai_Laxmi_Handicrafts-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Shiva Handicrafts","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/58/6e/76/shiva-handicrafts.jpg?w=500&h=-1&s=1","","","5.0","23","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6662037-Reviews-Shiva_Handicrafts-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Udaipur Tour And Taxi","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/e3/db/fe/udaipur-tour-and-taxi.jpg?w=500&h=400&s=1","","","5.0","744","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d20415234-Reviews-Udaipur_Tour_And_Taxi-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"JB Holidays","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/ce/86/cc/caption.jpg?w=500&h=400&s=1","","","5.0","12","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26720294-Reviews-JB_Holidays-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Hemants Emporium","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/69/ca/0a/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","15","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15514699-Reviews-Hemants_Emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"The Neem Tree Udaipur Yoga Studio","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/94/44/c9/the-neem-tree-udaipur.jpg?w=500&h=400&s=1","","","5.0","24","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d14094730-Reviews-The_Neem_Tree_Udaipur_Yoga_Studio-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Pranav Yoga Ayurveda Healthcare","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/9c/8e/40/caption.jpg?w=500&h=-1&s=1","","","5.0","10","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15856352-Reviews-Pranav_Yoga_Ayurveda_Healthcare-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Divya Arts","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0b/44/0a/handicrafts.jpg?w=500&h=-1&s=1","","","5.0","14","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d2542683-Reviews-Divya_Arts-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Radha krishna emporium","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/2e/c5/b9/a-house-of-best-quality.jpg?w=500&h=400&s=1","","","5.0","11","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d7380353-Reviews-Radha_krishna_emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Kala's Authentic Cooking Classes","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/cc/60/3c/kala-s-authentic-cooking.jpg?w=500&h=400&s=1","","","5.0","25","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d10771670-Reviews-Kala_s_Authentic_Cooking_Classes-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Orient Craft House","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/05/40/da/orient-craft-house.jpg?w=500&h=400&s=1","","","5.0","13","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6161036-Reviews-Orient_Craft_House-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Maharana Cabs","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/2f/0c/0d/getlstd-property-photo.jpg?w=500&h=400&s=1","","","4.5","32","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d14163587-Reviews-Maharana_Cabs-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Jashoda Kunwar","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e1/66/e9/caption.jpg?w=500&h=400&s=1","","","5.0","17","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d18379671-Reviews-Jashoda_Kunwar-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Sapna Saree Emporium","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/18/b9/6f/happy-shopping.jpg?w=500&h=400&s=1","","","5.0","8","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d7081089-Reviews-Sapna_Saree_Emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Vedic (A House of fashion)","","https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/73/16/8f/filename-img-5675-jpg.jpg?w=400&h=300&s=1","","","5.0","16","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d2700756-Reviews-Vedic_A_House_of_fashion-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Udaipur Tourist Taxi","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/f8/30/11/we-were-group-of-11-on.jpg?w=500&h=-1&s=1","","","5.0","10","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d24165046-Reviews-Udaipur_Tourist_Taxi-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Monsoon collection","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/df/1a/18/monsoon-collection.jpg?w=500&h=400&s=1","","","4.5","14","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6478636-Reviews-Monsoon_collection-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Shah B K & Co","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/cf/8a/b2/antique-tribal-rajasthani.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d19063591-Reviews-Shah_B_K_Co-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Kanishk Bike Rental","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/31/08/d7/kanishk-bike-rental.jpg?w=500&h=-1&s=1","","","4.5","21","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13004419-Reviews-Kanishk_Bike_Rental-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Jagat Nikkhar","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/11/e7/e6/jagat-nikhar-at-evening.jpg?w=500&h=400&s=1","","","5.0","12","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5534299-Reviews-Jagat_Nikkhar-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Blue Heaven Spa","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/9b/a3/7d/blue-heaven-spa-reception.jpg?w=500&h=400&s=1","","","4.5","13","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13454624-Reviews-Blue_Heaven_Spa-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Udaipur Bike Rentals","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/df/d9/52/two-wheeler-on-rent-udaipur.jpg?w=500&h=400&s=1","","","5.0","15","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13327081-Reviews-Udaipur_Bike_Rentals-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Karim Journals and Handmade Papers","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/41/2d/87/karim-journals.jpg?w=500&h=-1&s=1","","","5.0","11","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5111736-Reviews-Karim_Journals_and_Handmade_Papers-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Ananta Spa","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/b7/a5/eb/photo2jpg.jpg?w=500&h=400&s=1","","","4.5","11","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d14214645-Reviews-Ananta_Spa-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Kriya Yoga Shala","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/51/c0/c2/caption.jpg?w=500&h=400&s=1","","","5.0","6","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d26768940-Reviews-Kriya_Yoga_Shala-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Leather art and Craft","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a3/e4/a9/4.jpg?w=500&h=400&s=1","","","5.0","5","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d3769035-Reviews-Leather_art_and_Craft-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Deolia House Cooking Demonstrations","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e2/11/06/a-visitmybavaria.jpg?w=100&h=-1&s=1","","","5.0","6","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d2301480-Reviews-Deolia_House_Cooking_Demonstrations-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Mateshwari Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c9/c4/55/mateshwari-tours-udaipur.jpg?w=500&h=-1&s=1","","","5.0","364","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13369962-Reviews-Mateshwari_Tours-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"NF Collections","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/ca/da/7c/nf-collections.jpg?w=500&h=-1&s=1","","","5.0","9","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13801477-Reviews-NF_Collections-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"The Oberoi Udaivilas Bar","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/40/4a/d2/the-oberoi-udaivilas.jpg?w=500&h=400&s=1","","","4.0","18","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5504937-Reviews-The_Oberoi_Udaivilas_Bar-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Udaipur Taxi with Guide","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/63/3b/31/ride-and-relax.jpg?w=500&h=400&s=1","","","5.0","376","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d8427391-Reviews-Udaipur_Taxi_with_Guide-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Indian Spice Box","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e9/6d/d7/indian-spice-box.jpg?w=500&h=-1&s=1","","","4.0","21","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d2624314-Reviews-Indian_Spice_Box-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Vinayak Art & Crafts","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/fd/ec/e0/although-he-is-known.jpg?w=500&h=400&s=1","","","4.5","12","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d6528579-Reviews-Vinayak_Art_Crafts-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Majestic Emporium","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/8c/e2/43/majestic-emporium.jpg?w=400&h=300&s=1","","","4.5","10","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d3725697-Reviews-Majestic_Emporium-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Rajasthan On Wheel Tours","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/36/6e/64/rajasthan-on-wheel-tours.jpg?w=500&h=-1&s=1","","","5.0","200","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13108316-Reviews-Rajasthan_On_Wheel_Tours-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Tour Guide In Udaipur","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/68/e6/9f/tour-guide-in-udaipur.jpg?w=500&h=400&s=1","","","5.0","295","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d11670862-Reviews-Tour_Guide_In_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Dynamic Yoga Studio","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/05/19/5d/dynamic-yoga-studio-where.jpg?w=500&h=400&s=1","","","5.0","8","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13422292-Reviews-Dynamic_Yoga_Studio-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Cottage Craft Exposition","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/b1/df/c5/cottage-craft-exposition.jpg?w=500&h=400&s=1","","","5.0","6","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d17295017-Reviews-Cottage_Craft_Exposition-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Backstreet Academy Udaipur","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/06/e7/3c/anil-learning-how-to.jpg?w=500&h=-1&s=1","","","4.5","11","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d7296427-Reviews-Backstreet_Academy_Udaipur-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Udaipur Tour Travels","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f6/0c/05/ancient-fort-near-to.jpg?w=500&h=400&s=1","","","5.0","215","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d12981722-Reviews-Udaipur_Tour_Travels-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Krishna Ayurveda","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/4c/de/ab/krishna-ayurveda-body.jpg?w=500&h=400&s=1","","","4.5","12","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d15855813-Reviews-Krishna_Ayurveda-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Nature Trail Rajasthan","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/50/b9/84/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","119","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d10341080-Reviews-Nature_Trail_Rajasthan-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Shree Baldev Tailor and Boutique","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/df/3c/dc/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","8","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d8067898-Reviews-Shree_Baldev_Tailor_and_Boutique-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Mybyk","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/65/e4/52/mybyk.jpg?w=500&h=400&s=1","","","5.0","4","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13834669-Reviews-Mybyk-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Ruby Thursday","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/0b/e2/1d/ruby-thursday.jpg?w=500&h=400&s=1","","","5.0","9","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d24992479-Reviews-Ruby_Thursday-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Udaipur Insider","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b5/cf/d1/udaipur-insider.jpg?w=500&h=-1&s=1","","","5.0","10","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d16765171-Reviews-Udaipur_Insider-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Kashmir House","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/37/dd/1d/kashmir-house.jpg?w=500&h=400&s=1","","","5.0","7","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d11983361-Reviews-Kashmir_House-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"The Spa by ESPA","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c2/74/e4/the-spa-by-espa-at-the.jpg?w=500&h=400&s=1","","","4.0","10","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d12251696-Reviews-The_Spa_by_ESPA-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Capital Specsaver Optician","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/2c/a0/11/capital-specsaver-optician.jpg?w=500&h=400&s=1","","","5.0","3","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d16814027-Reviews-Capital_Specsaver_Optician-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"First Impression Heritage Salon","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/cc/72/c0/first-impression-heritage.jpg?w=500&h=400&s=1","","","4.5","11","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d12429540-Reviews-First_Impression_Heritage_Salon-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Shree Vinayak Fabric","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/00/b6/20/getlstd-property-photo.jpg?w=500&h=-1&s=1","","","5.0","6","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d13506023-Reviews-Shree_Vinayak_Fabric-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
"Kaali Kalyan Handicrafts / Textiles","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/1a/66/83/getlstd-property-photo.jpg?w=500&h=400&s=1","","","4.5","10","","Asia > India > Rajasthan > Udaipur District > Udaipur > Things to Do in Udaipur","https://www.tripadvisor.com/Attraction_Review-g297672-d5612013-Reviews-Kaali_Kalyan_Handicrafts_Textiles-Udaipur_Udaipur_District_Rajasthan.html","2024-02-29T19:42:45Z"
