"name","address","emails","image","label","phone","rating","review_Count","website","breadcrumb","url","TimeStamp"
"Rainawari","12 Km Fom Lal Chowk and 7 Km from Srinagar, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/67/ee/1b/raja-p.jpg?w=100&h=-1&s=1","","","3.5","13","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3705557-Reviews-Rainawari-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Kathi Darwaza","Hazratbal Road Near Dal Lake, Srinagar 190003 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/0b/95/36/p1120293-largejpg.jpg?w=500&h=-1&s=1","","","4.0","6","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3705767-Reviews-Kathi_Darwaza-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Chakucraftsemporium","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/2e/9b/c0/chakucraftsemporium.jpg?w=500&h=-1&s=1","","","4.5","3","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d14785723-Reviews-Chakucraftsemporium-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Parihaspora Pattan","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c4/f5/8d/parihaspora-pattan.jpg?w=500&h=400&s=1","","","3.5","8","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3705486-Reviews-Parihaspora_Pattan-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Pratap Park","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d6/b4/ce/pratap-park-srinagar.jpg?w=500&h=400&s=1","","","4.0","3","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d13951601-Reviews-Pratap_Park-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Ghanta Ghar","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/76/2b/dc/ghanta-ghar.jpg?w=500&h=400&s=1","","","4.0","8","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d12633557-Reviews-Ghanta_Ghar-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Tomb of Madin Sahib","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1","","","4.0","3","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d4088676-Reviews-Tomb_of_Madin_Sahib-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Sangin Darwaza","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1","","","4.0","3","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3705574-Reviews-Sangin_Darwaza-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Masjid of Akhund Mullah","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/3e/08/a8/anamika-k.jpg?w=100&h=-1&s=1","","","4.0","3","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3705636-Reviews-Masjid_of_Akhund_Mullah-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Sky Bright Holidays","Tarak Mall,Munwarabad, Opp Paris bajaj Tarak Mall, 2nd Floor, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/52/36/61/caption.jpg?w=500&h=400&s=1","","","5.0","41","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d23730754-Reviews-Sky_Bright_Holidays-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Kashmir Tourism Cab","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/10/78/9c/caption.jpg?w=500&h=400&s=1","","","5.0","76","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d17247307-Reviews-Kashmir_Tourism_Cab-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Boulevard Road","Boulevard Road, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/82/7e/c9/deluxe-houseboats-dal.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d25020246-Reviews-Boulevard_Road-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Gagribal","Dal Lake, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","5.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d25020259-Reviews-Gagribal-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Burzhama Ruins","16 Kms from Naseem Bagh Road, Srinagar 190001 India","","","","","3.5","9","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3149345-Reviews-Burzhama_Ruins-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Chinar Ghat","Boulevard Road, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","5.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d25020250-Reviews-Chinar_Ghat-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Sunday Farmers Market and Craft Bazaar","","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d8155076-Reviews-Sunday_Farmers_Market_and_Craft_Bazaar-Srinagar_Srinagar_District_Kashmir_Jammu_a.html","2024-03-01T18:28:28Z"
"Chaku And Sons","","","","","","4.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d12702768-Reviews-Chaku_And_Sons-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Floating Post Office Dal Lake","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/b3/41/fe/caption.jpg?w=500&h=400&s=1","","","4.0","2","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d25011833-Reviews-Floating_Post_Office_Dal_Lake-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashm.html","2024-03-01T18:28:28Z"
"Dalgate","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/3d/9a/f4/our-location-is-situated.jpg?w=500&h=400&s=1","","","4.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d25020261-Reviews-Dalgate-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Naqshband Shrine","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/41/81/2d/entrance.jpg?w=500&h=-1&s=1","","","3.5","7","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3704904-Reviews-Naqshband_Shrine-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Imambara Hassanabad","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/67/ee/1b/raja-p.jpg?w=100&h=-1&s=1","","","3.0","5","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d3207866-Reviews-Imambara_Hassanabad-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Kashmir Government Arts Emporium","Residency Road, Srinagar 190001 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d24113505-Reviews-Kashmir_Government_Arts_Emporium-Srinagar_Srinagar_District_Kashmir_Jammu_and_Ka.html","2024-03-01T18:28:28Z"
"Imam Bada Barjee","","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d5063997-Reviews-Imam_Bada_Barjee-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Akee Crafts","Chandra Road Eidgah Nawakadal Chowk, Srinagar 190015 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e5/30/1b/akee-crafts.jpg?w=500&h=-1&s=1","","","5.0","13","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d14072414-Reviews-Akee_Crafts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Zaina Kadal Bridge","Zaina Kadal Road, Srinagar 190002 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","4.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d25010418-Reviews-Zaina_Kadal_Bridge-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Din Brothers Jewellers","Above Lhasa Resturant Pinegrove - Lhasa Lane, Boulevard, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/6d/3c/bc/din-brothers-jewellers.jpg?w=500&h=400&s=1","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d24175126-Reviews-Din_Brothers_Jewellers-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"FRUIT AND VEGETABLE MARKET SHOPIAN","","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d23619816-Reviews-FRUIT_AND_VEGETABLE_MARKET_SHOPIAN-Srinagar_Srinagar_District_Kashmir_Jammu_and_.html","2024-03-01T18:28:28Z"
"Ancient buddhist settlement","","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d15886331-Reviews-Ancient_buddhist_settlement-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"River Songs Tours and Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/38/9e/7b/dal-lake-may-2013.jpg?w=500&h=-1&s=1","","","5.0","363","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d5000145-Reviews-River_Songs_Tours_and_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmi.html","2024-03-01T18:28:28Z"
"Neulife Store Srinagar","Shop 1, Zum Zum Road, near Rambagh Bridge, Srinaga, Srinagar 190009 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d23459033-Reviews-Neulife_Store_Srinagar-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Anchar Lake","Near Soura Village, Srinagar 190003 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a6/23/b5/p7mir.jpg?w=100&h=-1&s=1","","","3.0","8","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d5788404-Reviews-Anchar_Lake-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Hazara Arts","Nigeen Lake West Lal Bazar Baghwanpora, Srinagar 194101 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/9b/4d/00/getlstd-property-photo.jpg?w=500&h=-1&s=1","","","5.0","16","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d8837246-Reviews-Hazara_Arts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Shree Kheer Bhawani Durga Temple","Tulmulla - Dangerpora Link Rd, Tulmulla, Srinagar 191201 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d21088956-Reviews-Shree_Kheer_Bhawani_Durga_Temple-Srinagar_Srinagar_District_Kashmir_Jammu_and_Ka.html","2024-03-01T18:28:28Z"
"Saklain's Coterie","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/08/af/87/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","16","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d13003207-Reviews-Saklain_s_Coterie-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Elite Concept","2nd Floor Nirman Complex Barzulla Baghat, Srinagar 190005 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d23877926-Reviews-Elite_Concept-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Sunshine cottage emporium","Abi nowpora near lawda office rainawari srinagar Rainawari kashmir, Srinagar 190003 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d26516259-Reviews-Sunshine_cottage_emporium-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Uzair Tour and Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/c1/54/f0/caption.jpg?w=500&h=400&s=1","","","5.0","307","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d15567846-Reviews-Uzair_Tour_and_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Kashmir Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/28/e5/44/kashmir-travels.jpg?w=500&h=400&s=1","","","5.0","387","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d8337940-Reviews-Kashmir_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Polo Ground Park","B2b128 Kothi Bagh M A Road, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/79/95/a6/dipukv.jpg?w=100&h=-1&s=1","","","3.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d25010420-Reviews-Polo_Ground_Park-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Keprahiccus","10, Nishat Shopping Complex Opposite Nishat Garden, Srinagar 191121 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d26633880-Reviews-Keprahiccus-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Just Go Kashmir","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/63/ea/f0/book-all-type-of-kashmir.jpg?w=500&h=400&s=1","","","5.0","322","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d16556292-Reviews-Just_Go_Kashmir-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Kashmir","Saida Kadal Rainawari, Srinagar 190003 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d24991312-Reviews-Kashmir-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Kepra","# 10 Nishat Shopping Complex Opposite Nishat Garden, Srinagar 191121 India","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d26632218-Reviews-Kepra-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Baba Art And Crafts","Hassan Abad Rainawari Jammu And Kashmir, Srinagar 190003 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/12/c3/db/als-tasse-unbrauchbar.jpg?w=500&h=400&s=1","","","3.0","2","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d24023828-Reviews-Baba_Art_And_Crafts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Nishat Tours And Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/24/d1/37/gangbal-lake.jpg?w=500&h=400&s=1","","","5.0","234","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d15247282-Reviews-Nishat_Tours_And_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"J & K Tourism Car Rental","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/65/10/71/our-tavera-owner-n-driver.jpg?w=500&h=-1&s=1","","","4.5","15","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d12206802-Reviews-J_K_Tourism_Car_Rental-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Travel My Kashmir","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ad/f5/b6/caption.jpg?w=500&h=400&s=1","","","5.0","321","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d21320563-Reviews-Travel_My_Kashmir-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Lone Tour & Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/68/a0/b5/tolip-garden.jpg?w=300&h=300&s=1","","","5.0","431","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d13837347-Reviews-Lone_Tour_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Rehmat Crafts","Shop No. 4 , Dar Complex Main Road Buchpora Near Rose Lane, Srinagar 190020 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/bf/44/16/getlstd-property-photo.jpg?w=500&h=400&s=1","","","5.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d8561040-Reviews-Rehmat_Crafts-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Srinagar Heritage Zone","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/a7/ea/75/img-20210218-180204-largejpg.jpg?w=500&h=-1&s=1","","","1.0","1","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d21273604-Reviews-Srinagar_Heritage_Zone-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Srinagar Tourism Tour and Travel","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/f5/d3/98/logo-of-srinagar-tourism.jpg?w=500&h=400&s=1","","","5.0","416","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d15662718-Reviews-Srinagar_Tourism_Tour_and_Travel-Srinagar_Srinagar_District_Kashmir_Jammu_and_Ka.html","2024-03-01T18:28:28Z"
"Chinar Holidays Kashmir","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/b0/bd/63/caption.jpg?w=500&h=400&s=1","","","5.0","142","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d26338538-Reviews-Chinar_Holidays_Kashmir-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Sunway Kashmir Tour & Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/02/ea/0b/our-guests-at-tulian.jpg?w=500&h=400&s=1","","","5.0","201","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d15532587-Reviews-Sunway_Kashmir_Tour_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"JUST TOURS & TRAVELS","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/d9/c7/a0/caption.jpg?w=500&h=400&s=1","","","5.0","149","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d23104959-Reviews-JUST_TOURS_TRAVELS-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Multi Kashmir Craft","Badyari Chowk, Main Road Dalgate Next to Badyari Photograph, Srinagar 190001 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/b3/a0/4e/getlstd-property-photo.jpg?w=500&h=-1&s=1","","","5.0","6","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d5501819-Reviews-Multi_Kashmir_Craft-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Nigeen Srinagar","","","","","",0,"0","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d27425165-Reviews-Nigeen_Srinagar-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Fairytale Tour and Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/eb/de/67/caption.jpg?w=500&h=400&s=1","","","5.0","181","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d23536518-Reviews-Fairytale_Tour_and_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Kashmir Ski Tours","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2b/7f/85/kashmir-ski-tours.jpg?w=500&h=-1&s=1","","","5.0","139","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d12226655-Reviews-Kashmir_Ski_Tours-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Shahkaar","Rahilone Tarabal Nawakadal, Srinagar 190002 India","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a8/bc/61/mustard-floral-embroidered.jpg?w=500&h=400&s=1","","","5.0","4","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d26300376-Reviews-Shahkaar-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmir.html","2024-03-01T18:28:28Z"
"Raaj N Raaj Tour and Travels","","","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/8a/bf/ed/most-beautiful-kashmir.jpg?w=500&h=400&s=1","","","5.0","87","","Asia > India > Jammu and Kashmir > Kashmir > Srinagar District > Srinagar > Places to visit in Srinagar","https://www.tripadvisor.com/Attraction_Review-g297623-d17452023-Reviews-Raaj_N_Raaj_Tour_and_Travels-Srinagar_Srinagar_District_Kashmir_Jammu_and_Kashmi.html","2024-03-01T18:28:28Z"
